id,url,verdict,reason,score,created_at
74,htps://www.google.co,safe,ml,0.28257724837524467,2025-09-08 14:59:50
75,htps://www.google.co,safe,ml,0.28257724837524467,2025-09-08 14:59:50
76,htps://www.google.co,safe,ml,0.28257724837524467,2025-09-08 14:59:51
77,htps://www.google.co,safe,ml,0.28257724837524467,2025-09-08 14:59:51
78,htps://www.google.co,safe,ml,0.28257724837524467,2025-09-08 14:59:51
79,htps://www.google.co,safe,ml,0.28257724837524467,2025-09-08 14:59:51
80,htps://www.google.co,safe,ml,0.28257724837524467,2025-09-08 14:59:51
81,htps://www.google.co,safe,ml,0.28257724837524467,2025-09-08 14:59:51
82,htps://www.google.co,safe,ml,0.28257724837524467,2025-09-08 14:59:52
83,htps://www.google.co,safe,ml,0.28257724837524467,2025-09-08 14:59:52
84,htps://www.google.co,safe,ml,0.28257724837524467,2025-09-08 14:59:52
85,htps://www.google.co,safe,ml,0.28257724837524467,2025-09-08 14:59:52
86,htps://www.google.co,safe,ml,0.28257724837524467,2025-09-08 14:59:52
87,htps://www.google.co,safe,ml,0.28257724837524467,2025-09-08 14:59:52
88,htps://www.google.co,safe,ml,0.28257724837524467,2025-09-08 14:59:53
89,htps://www.google.co,safe,ml,0.28257724837524467,2025-09-08 14:59:53
90,htps://www.google.co,safe,ml,0.28257724837524467,2025-09-08 14:59:53
91,htps://www.google.com,safe,ml,0.29581054127578993,2025-09-08 14:59:56
92,htps://www.google.com,safe,ml,0.29581054127578993,2025-09-08 15:02:42
93,htps://www.google.com,safe,ml,0.29581054127578993,2025-09-08 15:02:42
94,htps://www.google.com,safe,ml,0.29581054127578993,2025-09-08 15:02:43
95,htps://www.google.com,safe,ml,0.29581054127578993,2025-09-08 15:02:43
96,htps://www.google.com,safe,ml,0.29581054127578993,2025-09-08 15:02:43
97,htps://www.google.com,safe,ml,0.29581054127578993,2025-09-08 15:02:43
98,htps://www.google.com,safe,ml,0.29581054127578993,2025-09-08 15:02:44
99,htps://www.google.com,safe,ml,0.29581054127578993,2025-09-08 15:02:44
100,htps://www.google.com,safe,ml,0.29581054127578993,2025-09-08 15:02:44
101,htps://www.google.com,safe,ml,0.29581054127578993,2025-09-08 15:02:44
102,htps://www.google.com,safe,ml,0.29581054127578993,2025-09-08 15:02:44
103,htps://www.google.com,safe,ml,0.29581054127578993,2025-09-08 15:02:45
104,htps://www.google.com,safe,ml,0.29581054127578993,2025-09-08 15:02:45
105,htps://www.google.com,safe,ml,0.29581054127578993,2025-09-08 15:02:45
106,htps://www.google.com,safe,ml,0.29581054127578993,2025-09-08 15:02:45
107,htps://www.google.com,safe,ml,0.29581054127578993,2025-09-08 15:02:46
108,htps://www.google.com,safe,ml,0.29581054127578993,2025-09-08 15:02:46
109,htps://www.google.com,safe,ml,0.29581054127578993,2025-09-08 15:02:46
110,https://www.google.com,safe,ml,0.11390790083311862,2025-09-08 15:02:54
111,https://www.google.com,safe,ml,0.11390790083311862,2025-09-08 15:02:55
112,https://www.google.com,safe,ml,0.11390790083311862,2025-09-08 15:02:55
113,https://www.google.com,safe,ml,0.11390790083311862,2025-09-08 15:02:55
114,https://www.google.com,safe,ml,0.11390790083311862,2025-09-08 15:02:55
115,https://www.google.com,safe,ml,0.11390790083311862,2025-09-08 15:02:56
116,https://www.google.com,safe,ml,0.11390790083311862,2025-09-08 15:02:56
117,https://www.google.com,safe,ml,0.11390790083311862,2025-09-08 15:02:56
118,https://www.google.com,safe,ml,0.11390790083311862,2025-09-08 15:02:56
119,https://www.google.com,safe,ml,0.11390790083311862,2025-09-08 15:02:56
120,https://www.google.com,safe,ml,0.11390790083311862,2025-09-08 15:02:57
121,https://www.google.com,safe,ml,0.11390790083311862,2025-09-08 15:02:57
122,https://ww.google.com,safe,ml,0.10756909301875087,2025-09-09 12:55:52
123,http://tinyurl.com/verify-account,phishing,ml,0.8855641019142709,2025-09-09 13:09:32
124,http://tinyurl.com/verify-account,phishing,ml,0.8855641019142709,2025-09-09 13:09:32
125,https://www.google.com,safe,ml,0.11390790083311862,2025-09-09 13:09:44
126,https://ww.google.com,safe,ml,0.10756909301875087,2025-09-09 13:21:06
127,https://ww.google.com,safe,ml,0.10756909301875087,2025-09-09 13:21:06
128,https://ww.google.com,safe,ml,0.10756909301875087,2025-09-09 14:12:20
129,http://tinyurl.com/verify-account,phishing,ml,0.8855641019142709,2025-09-09 14:12:33
130,http://www.google.com/intl/en/privacy,phishing,ml,0.8751792640739079,2025-09-09 14:12:49
131,https://www.google.com,safe,ml,0.11390790083311862,2025-09-09 14:14:04
132,https://ww.google.com,safe,ml,0.10756909301875087,2025-09-09 15:15:18
133,https://www.google.com,safe,ml,0.11390790083311862,2025-09-09 15:15:37
134,https://www.google.com,safe,ml,0.11390790083311862,2025-09-09 15:59:51
135,https://www.google.com,safe,ml,0.11390790083311862,2025-09-09 16:00:12
136,https://www.google.com,safe,ml,0.11390790083311862,2025-09-09 16:04:38
137,http://ww.google.com/intl/en/privacy,phishing,ml,0.8679742506551823,2025-09-09 16:05:13
